x,y,z
-16.445966229933124,-14.773218744725947,-1.781977464483766
-43.65111387193283,-47.157527663553985,2.224029367123114
-14.941293380646306,-16.37239189696396,-1.2131027235941596
-15.673199315739556,-15.543050245626716,-1.4930487430797426
-19.956138683566987,-23.954790573262706,1.3943241410932785
-58.51595086159011,-62.97399549479257,5.932168282621833
-38.76441139837892,-37.90324007815597,2.8122524901262684
-18.274035785927385,-19.924559855021634,-0.8717051856463995
-15.901450015318083,-15.731441954249629,-0.8476478710960811
-37.797389971947375,-36.87878357452604,4.925792537558817
-20.395502150014018,-21.91724446372102,8.603647073104995
-22.992652158906218,-22.416908476025647,6.373540680844213
-18.300418231765878,-19.906957944511646,-0.23094513375917902
-0.06934225796034627,-0.4029813203307675,0.17609243961127105
-42.677215548647936,-41.64362157651709,-1.1292745166668114
0.13790116439264682,-0.12508818984939896,0.051170492099971626
0.10301061964729863,-0.12486626978910892,0.08477304355004889
-43.84318021812676,-47.12323028872875,0.7145054446647725
0.1098392312629301,-0.15346037877600077,0.10557097461211877
0.04716596879127649,-0.17811510773137607,0.1125574079682858
-41.50093411931022,-49.23061013968817,1.1505820500178503
-19.18627099054794,-18.80709840272394,0.22259083037950406
0.050262540746663587,-0.2163795914824837,0.1220859427503461
-16.581821879371994,-14.787799537402678,-1.7932255944381958
-43.81908959768623,-47.006242925810724,2.219892345627635
-47.127834028241836,-41.508133803271924,1.3188579916646532
-14.979973601678823,-16.29805610666751,-1.2128687800641402
-15.728165338330022,-15.492184342387173,-1.4947841313384744
-20.00003685946026,-23.84434337212082,1.3902505795643967
-19.36297025945817,-17.195176908325852,-1.187501764974929
-58.501475517051425,-62.517804073275514,5.903670594314374
-38.59272167124216,-37.4720334473626,2.7882532545702077
-18.450743229398675,-19.972787738420834,-0.8795007083576167
-15.931161653734069,-15.64916665202347,-0.847559597828931
-21.413280196610742,-22.979165640880108,4.363813781639118
-20.756151148748337,-20.21571819264223,2.8033329071215287
-21.291683485838437,-22.715378157588745,8.9323861577057
-22.143338352791943,-21.452427695644893,6.128334872911925
-18.334219627719314,-19.809608747503315,-0.23194250991087234
-41.78436370469306,-49.326821291576906,-0.363934720610999
-42.916475398615304,-41.5974812876397,-1.1361761843103693
0.13409601812622507,-0.12681193056927587,0.050093384137615604
0.09619766375584543,-0.12912062087879533,0.08322835605039433
-43.95334795039531,-46.926573043525345,0.7098917775603459
-47.289445825264806,-41.45290509081908,-0.15883723603422373
0.10850159224316291,-0.1522047034546185,0.10553632786009422
0.04866809226649488,-0.17395365755137965,0.11299631861751708
-20.087754876837852,-23.832083037234142,0.6531455128739708
-44.904382584087955,-43.42905207457723,0.2700444468649631
0.046058080391187584,-0.21789130911734184,0.12165161740800823
-16.550431821640853,-14.660283096834734,-1.7853357800308478
-43.98382497100908,-46.867931001701294,2.216212973825595
-47.302217572960345,-41.38165492251682,1.3156026810573995
-14.963478078317818,-16.171108005549623,-1.207874205295184
-15.791450529472137,-15.443816571600724,-1.4971914346254311
-20.104821702710336,-23.79708306066832,1.3894323931951262
-16.8746314606577,-14.906934286485756,-1.0135591821777252
-64.2200290229346,-68.14694896633371,6.430461006603871
-39.53669422939066,-38.127726535950266,2.8391627124740624
-18.602551558332852,-20.000089311411934,-0.8859982315918786
-15.986538472253056,-15.597448983277951,-0.8491982915823548
-20.867898872607967,-22.25067987670135,4.243354928806479
-22.13460888899111,-21.392050919905643,2.962052231920936
-20.52665144663796,-18.05214549255668,-0.6157814450540917
-21.406825917467586,-22.67579390919442,8.944159041613617
-21.513485291654455,-20.701429269291715,5.94133827867385
-18.30788901700219,-19.64210059051623,-0.2316317541708845
-20.30138585520034,-23.957667201653994,-0.0867992229381851
-43.14877347590589,-41.52873079061573,-1.142865987825076
0.08928918693861787,-0.13326725287428898,0.08168085365604605
-18.47598266661811,-19.73943616751594,0.40507260035012327
-47.455768461370134,-41.30431336709212,-0.16332894620106758
0.10716839124142352,-0.1509444294505738,0.10550163059966625
0.04718848732451436,-0.17241101106053663,0.11295509314990651
-20.175829413224214,-23.756608546224378,0.6510002393649208
-39.532886942953546,-37.99223933731379,0.2557625919943078
0.0444950232617749,-0.21641325740830225,0.12161092867849391
-16.58712933336661,-14.587672468004161,-1.7851476029494846
-42.71583926232244,-45.205612855325626,2.14680700383487
-47.4805049468043,-41.243504131906825,1.3120485943276101
-15.023282774991603,-16.1200098673064,-1.2096070582769982
-15.857470048099245,-15.397967653226063,-1.4998991847820082
-40.362706283552484,-47.12223696916733,2.5635963270002247
-39.469150825265665,-37.84379042500558,1.538618098720112
-21.056823014099347,-18.419107883311664,-1.2994403124780782
-64.46234662370173,-67.90094644720743,6.42313653856447
-38.76557256971945,-37.11322850466461,2.7750171975218216
-18.734289395318633,-19.99090458690656,-0.8911587433204236
-16.047247180088227,-15.539780072976495,-0.8509929484365935
-20.835306490936045,-22.052064620784975,4.219393599735422
-39.166239523275316,-37.421802059581424,5.0361760687286345
-20.99554828265584,-18.32919386761016,-0.6330971696277232
-20.86725032625735,-21.95484888824121,8.694727499362587
-22.29777544160416,-21.29711592991288,6.124856892869754
-18.35228983212094,-19.550363770862223,-0.23288907570337758
-20.374167548186207,-23.863234731242027,-0.08875834985871839
-39.67519264420137,-37.92208000680855,-1.0369366877473272
0.1368595922607993,-0.11879250234099598,0.05212165878387687
0.09079914771576647,-0.1291580402117955,0.08240026299324828
-42.85549129233487,-45.10671163364467,0.6845176691189436
-47.64401530925911,-41.15970764233192,-0.16815756285005007
0.10304719336856405,-0.1524847473657296,0.10488195407440604
0.03716130741127255,-0.1791582152718691,0.11148489431220875
-42.01406202974233,-48.785558818069255,1.1379596697127463
-39.77135976804643,-37.93900306754398,0.2520162005481527
-12.54551519270525,-13.433344236613262,-1.696877408926627
-16.64420330685616,-14.527619290919311,-1.7871199334788008
-42.86836609251063,-45.03268346786982,2.1418293813597744
-47.65652219558205,-41.08839289436759,1.3080531593330966
-15.088516578179876,-16.06886541702135,-1.2116643255821546
-15.917409362312508,-15.340735966104655,-1.5017954283284065
-40.538741778784704,-46.97538619251728,2.559500566294305
-45.3794050191061,-43.158869589339595,1.7293481709805327
-21.158019023579556,-18.375100739350415,-1.3038901702612475
-38.152989278742126,-40.0117944914333,3.8774641833267625
-39.73788075760496,-37.77207264168206,2.8267313522315836
-18.779815753058152,-19.897735306579914,-0.89161451256463
-16.1108204318705,-15.490265493770666,-0.8530759733547548
-20.84169564589896,-21.90340359184889,4.20385768929645
-39.8811268179691,-37.82044660027013,5.102633675987958
-17.557442989417975,-20.544401444320286,-0.6927189275703247
-20.88436063185931,-18.096745204752356,-0.628337700902623
-21.57670604056652,-22.52475284698339,8.941988903684047
-18.780946116301315,-17.83804327875626,5.187703974112487
-18.504884257568524,-19.564984811650323,-0.2365604518942554
-42.23054285702777,-48.78373964610179,-0.3757419802025565
0.0810040601679024,-0.13595002223622044,0.0800944478164463
-18.546299860607302,-19.528468445196726,0.4005147747620823
-47.81136925698044,-41.025945446120545,-0.1725175035802725
0.09083794542563467,-0.16270764665187326,0.10251489803886285
0.03573404716172923,-0.17764891667356797,0.11144472657777148
-42.192823072981206,-48.64606151343776,1.1339336904530075
-45.430600178806216,-43.00398787840658,0.25720394631914834
-12.606776785033572,-13.4021571205166,-1.7001099391303878
-16.707584442028015,-14.478119817719602,-1.7900601863399448
-43.05672285122382,-44.91287872568603,2.139050653226919
-47.8420084226517,-40.970160538651086,1.3050490049265555
-15.13962261821311,-16.01428267061871,-1.2128337845963444
-15.965945116384415,-15.283539150276614,-1.5029467078832208
-40.69518014638302,-46.83923606960853,2.555650629795442
-45.48231885311339,-42.96831753790859,1.7239314921779507
-38.262930658107784,-39.8452965498824,3.87086317478145
-39.44439517524175,-37.24480938373849,2.7957261264909072
-19.023783798089283,-20.018081945548566,-0.9032528890237144
-16.165700728478257,-15.43792116401332,-0.8547224353583951
-22.618283219012266,-23.5900471179359,4.522001945002715
-38.58257995297344,-36.35182130133344,4.9260232512648665
-17.799750399150724,-20.683233424668032,-0.7028292395318956
-20.972340913496268,-18.049176241626856,-0.6312121403262179
-21.561058729995164,-22.35792694273861,8.903760030833146
-22.49912868813779,-21.192949036415204,6.1348784917436525
-18.305955767249554,-19.234678791965955,-0.23241976197107317
-42.34471485848633,-48.60425733517404,-0.3790168227758777
0.08842598289282527,-0.12664144039166636,0.08233334179140973
-43.18861468519786,-44.852959438108854,0.6770023174616786
0.0950264927438298,-0.15575082597886902,0.10364791532093662
0.03149007194127945,-0.17893127292935218,0.11092903564500382
-44.194763887490076,-50.59852594448997,1.170622388011271
-45.614588584947185,-42.889841750995465,0.2532184874583975
-12.657317910486572,-13.364407128699577,-1.7020928396444945
-16.740959354604843,-14.408129209369502,-1.7897953689873152
-43.21184951278856,-44.77411772380079,2.1353482843974825
-51.85085829301535,-44.09034042616525,1.3902599275649656
-15.19886461961492,-15.968148308873273,-1.2147475766075244
-16.03173698595469,-15.242564485257256,-1.5058860908602383
-40.848518333628114,-46.69956008841954,2.551643001334884
-45.62537993072834,-42.815786702670245,1.7198817549958192
-14.489931076466641,-16.812567948710303,-1.0704841003851182
-21.085982179300476,-18.059412763010958,-1.2941410815773933
-38.370775132235494,-39.69101661278486,3.864974983285979
-39.686160513488524,-37.20890306588576,2.7992595534991027
-18.885620480992,-19.734650138809467,-0.8935108690710214
-16.226047514185726,-15.385209716683947,-0.8566299213972999
-22.696020033269626,-23.503782706323122,4.518762686462852
-39.3404569658726,-36.8016462078568,4.998629272010428
-17.880495995546895,-20.628333723857867,-0.7050147760309222
-20.89253408921713,-17.852787045531038,-0.6277041978839764
-18.679190688449417,-17.498619575984907,5.1261539164619565
-18.561080489519348,-19.355064734439733,-0.23837699608648238
-42.515926076690434,-48.42154757157915,-0.3834475598172083
-43.29811933125067,-40.501984534304015,-1.1461288095455462
0.13323196667214654,-0.11529181201700162,0.052025898180855346
0.08419292025380015,-0.12786210140972115,0.08153712701057089
-18.725688525452156,-19.438224623524103,0.3973437063301178
-21.060444211416737,-17.900815107588837,0.021479090081791385
0.096302519053171,-0.15147253296962232,0.10419263038172263
0.03289540295214294,-0.1746153951009648,0.11136423924335105
-49.13133485210616,-55.80127533840695,1.2701244854328573
-45.772311732956865,-42.72067318267061,0.24873472552365683
-12.698601790866235,-13.30760033764785,-1.702217595587049
-16.79739843210266,-14.347485253094758,-1.791773658447241
-43.38778716379277,-44.62525780663844,2.13147127322169
-48.29794977452178,-40.75993518720194,1.2998191015125995
-15.255263340475535,-15.902119985581892,-1.2158971516845656
-16.09381817586882,-15.181773171066222,-1.5078670536353904
-41.03651768278135,-46.549648063556035,2.5476243281460205
-45.80214062218924,-42.649438095266525,1.7155748602066385
-14.54457868686269,-16.74301121409829,-1.0712205870555656
-20.99083808459669,-17.84387342242677,-1.2851035425639556
-36.969374036348164,-37.96929992887697,3.715073552872324
-39.661994678234144,-36.9123149807849,2.7849006971406634
-18.771487332420158,-19.471958393335488,-0.8850632562766885
-16.28894951657827,-15.329329881243995,-0.8586181222141767
-19.460316920900386,-20.038969736955686,3.897164852459725
-19.020958368548182,-17.765858688016987,2.5307152400109234
-17.956749837190642,-20.56093339402399,-0.706910929626744
-18.851431353153586,-17.52690066962525,5.151830906492197
-18.736200323856384,-19.390951179615325,-0.24257575422902666
-18.288976395923036,-20.85055799506689,-0.06503323673310452
-43.39880044581069,-40.31097025463481,-1.1489288870357721
0.08294640612010107,-0.12651644884663565,0.08150152712099945
-43.54595788604955,-44.560355376743985,0.6685554014493229
-20.97323691352194,-17.69982986096397,0.020680437651444145
0.08667520482781821,-0.15866027913614283,0.10240443994163913
0.034396298324566754,-0.17039126121779952,0.11180195651611306
-45.94838412057804,-42.58345718055501,0.2444947976302846
0.006047526306186601,-0.2401465839997119,0.11703117379047275
-16.875524351363804,-14.310126462403769,-1.7964646826937498
-43.55821439961833,-44.48622429735123,2.127917843074134
-52.02400079661069,-43.58021455083348,1.3769314183007457
-15.316977354508237,-15.852808819825194,-1.2178911367081897
-16.15618080199877,-15.131957651201889,-1.510294140319094
-41.20499532643562,-46.410553082452495,2.543853059370938
-45.96634286771647,-42.501268195078616,1.7117836241502828
-14.497398215050065,-16.571177406810907,-1.0638431478916461
-21.13949462370724,-17.840585485774785,-1.2928947419341927
-37.42512382775162,-38.16520265398845,3.741793115243571
-39.41501763086549,-36.42602375460021,2.756894466052719
-18.851274616981765,-19.416061089040365,-0.8875159017362981
-16.348962080435896,-15.27614891652632,-0.8605317376511266
-19.525598434416487,-19.9637711958893,3.8942361435485235
-20.981353014336975,-17.666155178456417,-0.6301388003349879
-18.913612972680518,-17.459511889286585,5.150050086779307
-18.69223574880692,-19.209857188781342,-0.24191184457579407
-42.81084784900056,-48.10562792918069,-0.3911257554691738
-43.42571447731892,-40.08097977299647,-1.1495336117138069
0.08182854882088719,-0.12530160750764158,0.08146944911832152
-43.68646485473588,-44.42190156904561,0.6647923010503873
-21.11557924389249,-17.703975146845444,0.018290211983333277
0.09100408213042843,-0.1518145906431969,0.10354070310421044
0.03014812991888638,-0.171638788391984,0.11128557378528876
-42.854773075453664,-48.04451363676065,1.1170930504703163
-46.11662558321732,-42.45364732707499,0.24045871148113684
0.01566589044223904,-0.22727170649740658,0.11858072783029554
-16.911271999884406,-14.242288790393209,-1.7965504057083923
-43.720436105940934,-44.354266728024506,2.1245651152676417
-48.58729448680109,-40.4510604280387,1.2919007088499819
-15.367334695540924,-15.803114366675318,-1.2192411996623869
-16.216012316310046,-15.090409314525727,-1.512870084864932
-41.362127078194234,-46.29136995949892,2.5407832418531258
-46.12992162602484,-42.38224416763854,1.7088968169425285
-14.520701002233803,-16.491343312098568,-1.0627260955915305
-21.223776346569583,-17.789230460635586,-1.2964144403806506
-37.33301467504922,-37.818598047782416,3.7178602693520095
-39.055545961380176,-35.85453700303729,2.7224998140487457
-19.023092204784515,-19.459819696925646,-0.8951695494188845
-16.414952720211,-15.233772574881163,-0.862918535107879
-20.326243019268293,-20.633537154498192,4.028076479077721
-19.493814277005757,-17.95224046005888,2.5691032103638687
-18.079008161964047,-20.414193928964647,-0.7095411632659321
-21.237539355920482,-17.758210150761997,-0.639432792557828
-23.04581646367478,-21.08862735580964,6.188717227489873
-18.87769309508267,-19.268297795944488,-0.24632782929214692
-42.910304765341515,-47.84407804411398,-0.3946424986239451
-43.54753911277507,-39.88250459338763,-1.1529967340783451
0.07467846807891193,-0.12912134564587463,0.07991379182907547
-18.408303069175957,-18.712036022607688,0.3862311937844581
-21.289192639748343,-17.707494224788164,0.015352900392966357
0.0867542926779491,-0.1531716396908277,0.10291651494118674
0.02574632399490684,-0.17270799559631844,0.11076456795616593
-46.27865041736659,-42.28804254042109,0.23596053508269865
0.022404474782260486,-0.21713537432420732,0.11972993033883954
-16.942558530370405,-14.160675180539089,-1.7957438978997604
-43.897773068221895,-44.20624384941072,2.12078534235218
-48.69686580659034,-40.2243595411831,1.2860261678495601
-15.431486551168005,-15.744990772758651,-1.221142239090078
-16.280484402154784,-15.031566459592725,-1.5151593336466236
-41.548647758613434,-46.13940408721956,2.536737892595963
-46.36731545455831,-42.27027506194606,1.7065867131974313
-14.59005370687732,-16.43956682313356,-1.0647827255011657
-21.172453661972696,-17.613006938467617,-1.2904823399900602
-37.50350065434614,-37.71096522826185,3.7169922964137094
-40.22682094377817,-36.651344159133295,2.7851254062392785
-18.99626442101545,-19.289168985443634,-0.8916559083342954
-16.47439706725561,-15.174454606271558,-0.8647339796206153
-19.072841155627682,-17.438089218786033,2.5091288304921564
-18.033764169152352,-20.2126664794906,-0.7056465762951556
-21.179748238218934,-17.576924674429105,-0.6367972465537828
-18.564032077049895,-16.89812484021363,5.0260564728482775
-18.923542717934275,-19.171803493880486,-0.2476868133758241
-41.74630241530038,-46.22703551045672,-0.3810836325344867
-43.586367361127564,-39.63737564542705,-1.1539847022238177
0.12029560510268172,-0.11878507950484729,0.0487504267026026
0.07923506393872898,-0.12245339879963413,0.08139446557405644
-44.0437648440995,-44.12818454164706,0.6563247281781324
-21.506361938587236,-17.764506627857244,0.01227737486695532
0.08269023751822224,-0.15470381546947115,0.10229715215834595
0.02728207541737837,-0.1684895004015174,0.11120267681000001
-41.68596584193868,-46.07126103150921,1.076335731477088
-46.450513562040925,-42.14608961224972,0.23168883851484745
0.020844180868514306,-0.2155745893666925,0.11968770239205974
-16.99562985140124,-14.102296606636278,-1.7976521109400785
-44.06688905701015,-44.06528966342217,2.1172063805359915
-48.861762245480165,-40.086471237446126,1.282539958276372
-15.487106657482927,-15.694969923934316,-1.2228206429979342
-16.33088952873455,-14.975911440937931,-1.5166223098419993
-41.70498969991055,-46.00286886077451,2.532997847881626
-46.564508212617255,-42.16566150799275,1.704325454458135
-14.645169819012855,-16.38951327908656,-1.0661784957644749
-21.376674001239937,-17.653733729637118,-1.3020839710765717
-37.88524261396665,-37.8257133051352,3.736505166670795
-41.08545401927813,-37.17928757053058,2.82845810145281
-30.930632837322523,-31.050114700995252,-1.5476615915606693
-16.52828036305309,-15.120851330388371,-0.866396051925753
-23.034779567150323,-23.024049945673635,4.494258200349857
-18.95953325717777,-17.218833746425652,2.4870361226742523
-21.319120737699983,-17.570808173186144,-0.6416831036625985
-18.890772956955846,-19.017728804231464,-0.24725597350907114
-18.13954853704711,-20.1180423051457,-0.06639741617585204
-43.50315873746532,-39.31158371100176,-1.1513072031867972
0.11920376896580087,-0.1176867150848323,0.04872076038990672
0.06357039062881481,-0.13440378040736062,0.07756873154410635
-18.510790236082723,-18.56394930269278,0.3825972609316245
-21.426261957271933,-17.577963636431242,0.011506945842599758
0.09263047148799447,-0.1422518939739521,0.10460356781497598
0.023012347189723004,-0.16968268909516382,0.11068509192131654
-43.271532019539656,-47.494023928460244,1.1025476966694492
-46.60422939550757,-42.017213589815974,0.22783573719489442
0.019444638734003428,-0.21416523766580897,0.11964964817891903
-17.03736460314761,-14.044803152040439,-1.7987068542666704
-44.2172953537195,-43.936482410683624,2.113916775152843
-49.02317882525775,-39.945412428149666,1.2789758019709623
-15.545406713516819,-15.64756570214651,-1.2247505824801634
-16.39297519354427,-14.930753939477171,-1.5192848272278074
-41.863602480838935,-45.86874325152547,2.5294010880295867
-46.72576406383122,-42.02820697769976,1.700900227153833
-14.700115453808143,-16.339280857926813,-1.0675762482672346
-21.370682208934273,-17.528244613028477,-1.2995192335122638
-37.81245593803262,-37.502303458155936,3.714712895745994
-40.26573119782106,-36.184621132955606,2.764433040913547
-19.284797397524088,-19.3108058315852,-0.9038466626527211
-16.59358752342517,-15.072078562086825,-0.8686885136641649
-24.078021833505975,-23.887195793445763,4.667795388410966
-19.793411916772207,-17.846765734896934,2.5770313674529723
-21.421436604663615,-17.533727881349595,-0.6451748688310841
-19.344903925499047,-17.364266084075588,5.19136943721384
-43.85661541312374,-43.53586783944413,-0.8029262720281343
-43.53430923425709,-39.04895409178738,-1.1520972470979682
0.06808102351011863,-0.12766559553276413,0.07904770335618717
-18.69079555635981,-18.6036402952542,0.38187403091982486
-21.572289533221635,-17.56929807074902,0.008891293975712644
0.0857053658058829,-0.14650108000526718,0.10339705032444989
0.015701677702812278,-0.17342262240420958,0.10968553366906121
-43.50841040719077,-47.417536188286824,1.0997705748698674
-19.246200150801126,-17.332494154714585,0.19984393293988897
0.012150529432902901,-0.2181057621367688,0.11880740731993451
-17.089424206196732,-13.980500672000138,-1.8003466096862726
-22.421918561354474,-22.22811788503616,1.1663067432756895
-49.20751201351367,-39.79393978588918,1.2751673321824264
-15.61192213330413,-15.597144176161455,-1.2270838146582685
-16.451622712905337,-14.877084867981251,-1.5214287593272782
-42.029799975044256,-45.72667587601183,2.5255923594450675
-19.230852273154568,-17.28429081317972,0.812832228299512
-14.763184159746084,-16.292084900745884,-1.0694948832223365
-21.475938869058336,-17.487008159738707,-1.304415138200551
-38.62584744073814,-38.03587235905149,3.7737242810938554
-19.3071962628797,-19.196894612975097,-0.9032016887044418
-16.658756515113495,-15.023045993177574,-0.8709848688302197
-19.27198809984989,-17.258104328713017,2.506380828733696
-18.13105441681459,-19.90681895055225,-0.7057016757385397
-21.48947641842695,-17.46222078508138,-0.6473606622691552
-19.150058545034334,-17.06897636007001,5.1249553458862325
-18.566663321331017,-20.295612910625977,-0.07387080898597459
0.06982774243246986,-0.1237189225369606,0.07977212530322178
-18.964911222278648,-18.746826954467505,0.38233471438354977
-21.709157953248898,-17.552325680557026,0.006333465817470546
0.08439237686052359,-0.14516125029313542,0.10336101656952715
0.023197241341639807,-0.1639217194299986,0.1110830317573096
-43.685402532372585,-47.27551112520907,1.0957346578384266
-19.2893516917874,-17.253785163478693,0.19812133915996896
0.016350401034096795,-0.21101764845857507,0.1195649166520259
-17.120795743218405,-13.909670143712953,-1.800081021366806
-22.502049661510867,-22.15770823556399,1.164508307300306
-49.41807576900609,-39.69153277595383,1.272675951135379
-15.667080038018554,-15.546495810028391,-1.2287702837338634
-16.52502906391239,-14.836415951424465,-1.5250756801148633
-42.20099584468128,-45.58983601442468,2.5220741720633737
-19.27691449489515,-17.202217722039258,0.8105569151819247
-14.815241188589928,-16.232935878753395,-1.070525577109036
-21.659088578113952,-17.50772346725327,-1.314593910068355
-37.97232011303168,-37.134243543574954,3.6980831491048307
-19.30762233697914,-17.20102958440808,1.4249239841246637
-19.494960587296543,-19.24496387643153,-0.9116491495629588
-16.726787850105065,-14.97638574956882,-0.8734692305363758
-21.460402439521012,-21.016066533381814,4.158154218133847
-19.306138389919177,-17.165482252539412,2.5014231358547923
-18.22566960574238,-19.868107526470585,-0.7086721983927267
-21.42928311900797,-17.28804265188256,-0.6447108585820107
-19.11010171322572,-16.912509143541303,5.097929253368416
-18.289522769431027,-19.84865163920375,-0.07103397995590177
-19.343104356011825,-17.206725398298406,-0.4179854006826355
0.0744137637745037,-0.11704494380714164,0.08125292589059727
-19.129108021105957,-18.767378446894433,0.3813794922063198
-21.8868392609786,-17.560599868818137,0.0033595210840121903
0.08018544394632132,-0.14651161895270975,0.10273705287744714
0.018846558380529288,-0.164992202159926,0.1105624682115789
-43.84005148337968,-47.10946554100668,1.0912419364602393
-47.14442568965853,-41.595627379126256,0.21473728596683236
0.02329324928577181,-0.20103082459030475,0.12071861995246283
-17.194159194253395,-13.86246620532815,-1.8041753951449266
-44.87491433053198,-43.64200985312443,2.109121064945715
-49.64867384015641,-39.57563334427931,1.2698591567514068
-15.727560930206309,-15.489997525539449,-1.2306106110967945
-16.583008668754825,-14.776626410452167,-1.527004179174139
-42.37151779155934,-45.43615621037103,2.517894597187676
-47.1641896632967,-41.51570423927614,1.687429330510086
-14.886297936978812,-16.18845164563896,-1.0729701203068032
-21.748897594261287,-17.452732505746603,-1.3184600887746134
